End of Period / SORA Value Date,Month,Day,Date,3-Month US$ SIBOR
1990,Jan,02,02-Jan-1990,8.38
1990,Jan,03,03-Jan-1990,8.38
1990,Jan,04,04-Jan-1990,8.38
1990,Jan,05,05-Jan-1990,8.38
1990,Jan,08,08-Jan-1990,8.31
1990,Jan,09,09-Jan-1990,8.31
1990,Jan,10,10-Jan-1990,8.31
1990,Jan,11,11-Jan-1990,8.31
1990,Jan,12,12-Jan-1990,8.25
1990,Jan,15,15-Jan-1990,8.25
1990,Jan,16,16-Jan-1990,8.25
1990,Jan,17,17-Jan-1990,8.31
1990,Jan,18,18-Jan-1990,8.31
1990,Jan,19,19-Jan-1990,8.44
1990,Jan,22,22-Jan-1990,8.38
1990,Jan,23,23-Jan-1990,8.38
1990,Jan,24,24-Jan-1990,8.44
1990,Jan,25,25-Jan-1990,8.38
1990,Jan,26,26-Jan-1990,8.38
1990,Jan,30,30-Jan-1990,8.44
1990,Jan,31,31-Jan-1990,8.38
1990,Feb,01,01-Feb-1990,8.38
1990,Feb,02,02-Feb-1990,8.38
1990,Feb,05,05-Feb-1990,8.38
1990,Feb,06,06-Feb-1990,8.38
1990,Feb,07,07-Feb-1990,8.38
1990,Feb,08,08-Feb-1990,8.38
1990,Feb,09,09-Feb-1990,8.38
1990,Feb,12,12-Feb-1990,8.38
1990,Feb,13,13-Feb-1990,8.38
1990,Feb,14,14-Feb-1990,8.38
1990,Feb,15,15-Feb-1990,8.31
1990,Feb,16,16-Feb-1990,8.38
1990,Feb,19,19-Feb-1990,8.38
1990,Feb,20,20-Feb-1990,8.38
1990,Feb,21,21-Feb-1990,8.44
1990,Feb,22,22-Feb-1990,8.38
1990,Feb,23,23-Feb-1990,8.38
1990,Feb,26,26-Feb-1990,8.38
1990,Feb,27,27-Feb-1990,8.38
1990,Feb,28,28-Feb-1990,8.38
1990,Mar,01,01-Mar-1990,8.38
1990,Mar,02,02-Mar-1990,8.44
1990,Mar,05,05-Mar-1990,8.44
1990,Mar,06,06-Mar-1990,8.44
1990,Mar,07,07-Mar-1990,8.44
1990,Mar,08,08-Mar-1990,8.44
1990,Mar,09,09-Mar-1990,8.44
1990,Mar,12,12-Mar-1990,8.5
1990,Mar,13,13-Mar-1990,8.5
1990,Mar,14,14-Mar-1990,8.63
1990,Mar,15,15-Mar-1990,8.56
1990,Mar,16,16-Mar-1990,8.56
1990,Mar,19,19-Mar-1990,8.5
1990,Mar,20,20-Mar-1990,8.5
1990,Mar,21,21-Mar-1990,8.5
1990,Mar,22,22-Mar-1990,8.5
1990,Mar,23,23-Mar-1990,8.5
1990,Mar,26,26-Mar-1990,8.5
1990,Mar,27,27-Mar-1990,8.5
1990,Mar,28,28-Mar-1990,8.5
1990,Mar,29,29-Mar-1990,8.5
1990,Mar,30,30-Mar-1990,8.5
1990,Apr,02,02-Apr-1990,8.5
1990,Apr,03,03-Apr-1990,8.56
1990,Apr,04,04-Apr-1990,8.5
1990,Apr,05,05-Apr-1990,8.5
1990,Apr,06,06-Apr-1990,8.5
1990,Apr,09,09-Apr-1990,8.5
1990,Apr,10,10-Apr-1990,8.5
1990,Apr,11,11-Apr-1990,8.5
1990,Apr,12,12-Apr-1990,8.5
1990,Apr,16,16-Apr-1990,8.5
1990,Apr,17,17-Apr-1990,8.5
1990,Apr,18,18-Apr-1990,8.5
1990,Apr,19,19-Apr-1990,8.56
1990,Apr,20,20-Apr-1990,8.56
1990,Apr,23,23-Apr-1990,8.56
1990,Apr,24,24-Apr-1990,8.63
1990,Apr,25,25-Apr-1990,8.63
1990,Apr,27,27-Apr-1990,8.75
1990,Apr,30,30-Apr-1990,8.69
1990,May,02,02-May-1990,8.75
1990,May,03,03-May-1990,8.75
1990,May,04,04-May-1990,8.69
1990,May,07,07-May-1990,8.56
1990,May,08,08-May-1990,8.56
1990,May,10,10-May-1990,8.5
1990,May,11,11-May-1990,8.5
1990,May,14,14-May-1990,8.44
1990,May,15,15-May-1990,8.38
1990,May,16,16-May-1990,8.38
1990,May,17,17-May-1990,8.44
1990,May,18,18-May-1990,8.44
1990,May,21,21-May-1990,8.44
1990,May,22,22-May-1990,8.44
1990,May,23,23-May-1990,8.44
1990,May,24,24-May-1990,8.38
1990,May,25,25-May-1990,8.38
1990,May,28,28-May-1990,8.38
1990,May,29,29-May-1990,8.44
1990,May,30,30-May-1990,8.44
1990,May,31,31-May-1990,8.38
1990,Jun,01,01-Jun-1990,8.38
1990,Jun,04,04-Jun-1990,8.31
1990,Jun,05,05-Jun-1990,8.31
1990,Jun,06,06-Jun-1990,8.31
1990,Jun,07,07-Jun-1990,8.38
1990,Jun,08,08-Jun-1990,8.38
1990,Jun,11,11-Jun-1990,8.31
1990,Jun,12,12-Jun-1990,8.31
1990,Jun,13,13-Jun-1990,8.38
1990,Jun,14,14-Jun-1990,8.31
1990,Jun,15,15-Jun-1990,8.31
1990,Jun,18,18-Jun-1990,8.31
1990,Jun,19,19-Jun-1990,8.31
1990,Jun,20,20-Jun-1990,8.31
1990,Jun,21,21-Jun-1990,8.38
1990,Jun,22,22-Jun-1990,8.38
1990,Jun,25,25-Jun-1990,8.38
1990,Jun,26,26-Jun-1990,8.38
1990,Jun,27,27-Jun-1990,8.44
1990,Jun,28,28-Jun-1990,8.44
1990,Jun,29,29-Jun-1990,8.38
1990,Jul,02,02-Jul-1990,8.38
1990,Jul,04,04-Jul-1990,8.31
1990,Jul,05,05-Jul-1990,8.31
1990,Jul,06,06-Jul-1990,8.31
1990,Jul,09,09-Jul-1990,8.38
1990,Jul,10,10-Jul-1990,8.38
1990,Jul,11,11-Jul-1990,8.38
1990,Jul,12,12-Jul-1990,8.38
1990,Jul,13,13-Jul-1990,8.31
1990,Jul,16,16-Jul-1990,8.19
1990,Jul,17,17-Jul-1990,8.19
1990,Jul,18,18-Jul-1990,8.19
1990,Jul,19,19-Jul-1990,8.19
1990,Jul,20,20-Jul-1990,8.19
1990,Jul,23,23-Jul-1990,8.13
1990,Jul,24,24-Jul-1990,8.13
1990,Jul,25,25-Jul-1990,8.13
1990,Jul,26,26-Jul-1990,8.13
1990,Jul,27,27-Jul-1990,8.13
1990,Jul,30,30-Jul-1990,8.13
1990,Jul,31,31-Jul-1990,8
1990,Aug,01,01-Aug-1990,7.94
1990,Aug,02,02-Aug-1990,7.94
1990,Aug,03,03-Aug-1990,8.06
1990,Aug,06,06-Aug-1990,7.94
1990,Aug,07,07-Aug-1990,8
1990,Aug,08,08-Aug-1990,8.06
1990,Aug,10,10-Aug-1990,8.06
1990,Aug,13,13-Aug-1990,8
1990,Aug,14,14-Aug-1990,8
1990,Aug,15,15-Aug-1990,8
1990,Aug,16,16-Aug-1990,8
1990,Aug,17,17-Aug-1990,8.13
1990,Aug,20,20-Aug-1990,8.19
1990,Aug,21,21-Aug-1990,8.19
1990,Aug,22,22-Aug-1990,8.19
1990,Aug,23,23-Aug-1990,8.25
1990,Aug,24,24-Aug-1990,8.31
1990,Aug,27,27-Aug-1990,8.31
1990,Aug,28,28-Aug-1990,8.19
1990,Aug,29,29-Aug-1990,8.19
1990,Aug,30,30-Aug-1990,8.19
1990,Aug,31,31-Aug-1990,8.13
1990,Sep,03,03-Sep-1990,8.13
1990,Sep,04,04-Sep-1990,8.06
1990,Sep,05,05-Sep-1990,8.13
1990,Sep,06,06-Sep-1990,8.06
1990,Sep,07,07-Sep-1990,8.06
1990,Sep,10,10-Sep-1990,8.13
1990,Sep,11,11-Sep-1990,8.13
1990,Sep,12,12-Sep-1990,8.19
1990,Sep,13,13-Sep-1990,8.13
1990,Sep,14,14-Sep-1990,8.13
1990,Sep,17,17-Sep-1990,8.13
1990,Sep,18,18-Sep-1990,8.13
1990,Sep,19,19-Sep-1990,8.19
1990,Sep,20,20-Sep-1990,8.19
1990,Sep,21,21-Sep-1990,8.25
1990,Sep,24,24-Sep-1990,8.31
1990,Sep,25,25-Sep-1990,8.38
1990,Sep,26,26-Sep-1990,8.5
1990,Sep,27,27-Sep-1990,8.5
1990,Sep,28,28-Sep-1990,8.38
1990,Oct,01,01-Oct-1990,8.25
1990,Oct,02,02-Oct-1990,8.13
1990,Oct,03,03-Oct-1990,8.13
1990,Oct,04,04-Oct-1990,8.13
1990,Oct,05,05-Oct-1990,8.19
1990,Oct,08,08-Oct-1990,8.25
1990,Oct,09,09-Oct-1990,8.25
1990,Oct,10,10-Oct-1990,8.31
1990,Oct,11,11-Oct-1990,8.31
1990,Oct,12,12-Oct-1990,8.31
1990,Oct,15,15-Oct-1990,8.25
1990,Oct,16,16-Oct-1990,8.25
1990,Oct,18,18-Oct-1990,8.25
1990,Oct,19,19-Oct-1990,8.25
1990,Oct,22,22-Oct-1990,8.25
1990,Oct,23,23-Oct-1990,8.19
1990,Oct,24,24-Oct-1990,8.19
1990,Oct,25,25-Oct-1990,8.19
1990,Oct,26,26-Oct-1990,8.13
1990,Oct,29,29-Oct-1990,8.06
1990,Oct,30,30-Oct-1990,8
1990,Oct,31,31-Oct-1990,8.06
1990,Nov,01,01-Nov-1990,8.06
1990,Nov,02,02-Nov-1990,8.06
1990,Nov,05,05-Nov-1990,8.13
1990,Nov,06,06-Nov-1990,8.13
1990,Nov,07,07-Nov-1990,8.13
1990,Nov,08,08-Nov-1990,8.19
1990,Nov,09,09-Nov-1990,8.19
1990,Nov,12,12-Nov-1990,8.19
1990,Nov,13,13-Nov-1990,8.13
1990,Nov,14,14-Nov-1990,8.06
1990,Nov,15,15-Nov-1990,8.06
1990,Nov,16,16-Nov-1990,8.06
1990,Nov,19,19-Nov-1990,8.06
1990,Nov,20,20-Nov-1990,8.06
1990,Nov,21,21-Nov-1990,8.19
1990,Nov,22,22-Nov-1990,8.19
1990,Nov,23,23-Nov-1990,8.19
1990,Nov,26,26-Nov-1990,8.19
1990,Nov,27,27-Nov-1990,8.25
1990,Nov,28,28-Nov-1990,8.44
1990,Nov,29,29-Nov-1990,8.56
1990,Nov,30,30-Nov-1990,8.56
1990,Dec,03,03-Dec-1990,8.38
1990,Dec,04,04-Dec-1990,8.31
1990,Dec,05,05-Dec-1990,8.19
1990,Dec,06,06-Dec-1990,8.06
1990,Dec,07,07-Dec-1990,8.06
1990,Dec,10,10-Dec-1990,7.81
1990,Dec,11,11-Dec-1990,7.81
1990,Dec,12,12-Dec-1990,7.69
1990,Dec,13,13-Dec-1990,7.69
1990,Dec,14,14-Dec-1990,7.81
1990,Dec,17,17-Dec-1990,8
1990,Dec,18,18-Dec-1990,8.06
1990,Dec,19,19-Dec-1990,7.75
1990,Dec,20,20-Dec-1990,7.88
1990,Dec,21,21-Dec-1990,8
1990,Dec,24,24-Dec-1990,8.13
1990,Dec,26,26-Dec-1990,8.25
1990,Dec,27,27-Dec-1990,8.75
1990,Dec,28,28-Dec-1990,7.75
1990,Dec,31,31-Dec-1990,7.69
1991,Jan,02,02-Jan-1991,7.63
1991,Jan,03,03-Jan-1991,7.5
1991,Jan,04,04-Jan-1991,7.44
1991,Jan,07,07-Jan-1991,7.5
1991,Jan,08,08-Jan-1991,7.63
1991,Jan,09,09-Jan-1991,7.5
1991,Jan,10,10-Jan-1991,7.56
1991,Jan,11,11-Jan-1991,7.38
1991,Jan,14,14-Jan-1991,7.5
1991,Jan,15,15-Jan-1991,7.63
1991,Jan,16,16-Jan-1991,7.63
1991,Jan,17,17-Jan-1991,7.69
1991,Jan,18,18-Jan-1991,7.5
1991,Jan,21,21-Jan-1991,7.38
1991,Jan,22,22-Jan-1991,7.25
1991,Jan,23,23-Jan-1991,7.25
1991,Jan,24,24-Jan-1991,7.19
1991,Jan,25,25-Jan-1991,7.13
1991,Jan,28,28-Jan-1991,7.13
1991,Jan,29,29-Jan-1991,7.19
1991,Jan,30,30-Jan-1991,7.19
1991,Jan,31,31-Jan-1991,7.13
1991,Feb,01,01-Feb-1991,7.13
1991,Feb,04,04-Feb-1991,6.75
1991,Feb,05,05-Feb-1991,6.75
1991,Feb,06,06-Feb-1991,6.69
1991,Feb,07,07-Feb-1991,6.69
1991,Feb,08,08-Feb-1991,6.69
1991,Feb,11,11-Feb-1991,6.69
1991,Feb,12,12-Feb-1991,6.63
1991,Feb,13,13-Feb-1991,6.63
1991,Feb,14,14-Feb-1991,6.63
1991,Feb,18,18-Feb-1991,6.69
1991,Feb,19,19-Feb-1991,6.69
1991,Feb,20,20-Feb-1991,6.69
1991,Feb,21,21-Feb-1991,6.69
1991,Feb,22,22-Feb-1991,6.75
1991,Feb,25,25-Feb-1991,6.81
1991,Feb,26,26-Feb-1991,6.94
1991,Feb,27,27-Feb-1991,6.94
1991,Feb,28,28-Feb-1991,6.88
1991,Mar,01,01-Mar-1991,6.94
1991,Mar,04,04-Mar-1991,7
1991,Mar,05,05-Mar-1991,6.94
1991,Mar,06,06-Mar-1991,6.88
1991,Mar,07,07-Mar-1991,6.88
1991,Mar,08,08-Mar-1991,6.81
1991,Mar,11,11-Mar-1991,6.63
1991,Mar,12,12-Mar-1991,6.56
1991,Mar,13,13-Mar-1991,6.5
1991,Mar,14,14-Mar-1991,6.5
1991,Mar,15,15-Mar-1991,6.44
1991,Mar,18,18-Mar-1991,6.38
1991,Mar,19,19-Mar-1991,6.44
1991,Mar,20,20-Mar-1991,6.56
1991,Mar,21,21-Mar-1991,6.56
1991,Mar,22,22-Mar-1991,6.5
1991,Mar,25,25-Mar-1991,6.5
1991,Mar,26,26-Mar-1991,6.5
1991,Mar,27,27-Mar-1991,6.5
1991,Mar,28,28-Mar-1991,6.44
1991,Apr,01,01-Apr-1991,6.38
1991,Apr,02,02-Apr-1991,6.44
1991,Apr,03,03-Apr-1991,6.44
1991,Apr,04,04-Apr-1991,6.38
1991,Apr,05,05-Apr-1991,6.38
1991,Apr,08,08-Apr-1991,6.25
1991,Apr,09,09-Apr-1991,6.19
1991,Apr,10,10-Apr-1991,6.19
1991,Apr,11,11-Apr-1991,6.19
1991,Apr,12,12-Apr-1991,6.19
1991,Apr,15,15-Apr-1991,6.13
1991,Apr,17,17-Apr-1991,6.25
1991,Apr,18,18-Apr-1991,6.19
1991,Apr,19,19-Apr-1991,6.25
1991,Apr,22,22-Apr-1991,6.25
1991,Apr,23,23-Apr-1991,6.31
1991,Apr,24,24-Apr-1991,6.25
1991,Apr,25,25-Apr-1991,6.25
1991,Apr,26,26-Apr-1991,6.19
1991,Apr,29,29-Apr-1991,6.19
1991,Apr,30,30-Apr-1991,6.19
1991,May,02,02-May-1991,6.06
1991,May,03,03-May-1991,6.06
1991,May,06,06-May-1991,6.06
1991,May,07,07-May-1991,6.06
1991,May,08,08-May-1991,6.06
1991,May,09,09-May-1991,6.06
1991,May,10,10-May-1991,6.06
1991,May,13,13-May-1991,6.06
1991,May,14,14-May-1991,6.06
1991,May,15,15-May-1991,6.06
1991,May,16,16-May-1991,6.06
1991,May,17,17-May-1991,6.06
1991,May,20,20-May-1991,6.06
1991,May,21,21-May-1991,6.06
1991,May,22,22-May-1991,6.06
1991,May,23,23-May-1991,6.06
1991,May,24,24-May-1991,6.06
1991,May,27,27-May-1991,6.06
1991,May,29,29-May-1991,6.06
1991,May,30,30-May-1991,6.06
1991,May,31,31-May-1991,6.06
1991,Jun,03,03-Jun-1991,6.06
1991,Jun,04,04-Jun-1991,6.13
1991,Jun,05,05-Jun-1991,6.19
1991,Jun,06,06-Jun-1991,6.25
1991,Jun,07,07-Jun-1991,6.19
1991,Jun,10,10-Jun-1991,6.25
1991,Jun,11,11-Jun-1991,6.25
1991,Jun,12,12-Jun-1991,6.25
1991,Jun,13,13-Jun-1991,6.25
1991,Jun,14,14-Jun-1991,6.25
1991,Jun,17,17-Jun-1991,6.19
1991,Jun,18,18-Jun-1991,6.19
1991,Jun,19,19-Jun-1991,6.19
1991,Jun,20,20-Jun-1991,6.19
1991,Jun,21,21-Jun-1991,6.25
1991,Jun,25,25-Jun-1991,6.19
1991,Jun,26,26-Jun-1991,6.25
1991,Jun,27,27-Jun-1991,6.25
1991,Jun,28,28-Jun-1991,6.25
1991,Jul,01,01-Jul-1991,6.25
1991,Jul,02,02-Jul-1991,6.25
1991,Jul,03,03-Jul-1991,6.25
1991,Jul,04,04-Jul-1991,6.19
1991,Jul,05,05-Jul-1991,6.19
1991,Jul,08,08-Jul-1991,6.19
1991,Jul,09,09-Jul-1991,6.25
1991,Jul,10,10-Jul-1991,6.25
1991,Jul,11,11-Jul-1991,6.19
1991,Jul,12,12-Jul-1991,6.19
1991,Jul,15,15-Jul-1991,6.19
1991,Jul,16,16-Jul-1991,6.19
1991,Jul,17,17-Jul-1991,6.13
1991,Jul,18,18-Jul-1991,6.19
1991,Jul,19,19-Jul-1991,6.19
1991,Jul,22,22-Jul-1991,6.13
1991,Jul,23,23-Jul-1991,6.13
1991,Jul,24,24-Jul-1991,6.13
1991,Jul,25,25-Jul-1991,6.13
1991,Jul,26,26-Jul-1991,6.13
1991,Jul,29,29-Jul-1991,6.13
1991,Jul,30,30-Jul-1991,6.13
1991,Jul,31,31-Jul-1991,6.13
1991,Aug,01,01-Aug-1991,6.06
1991,Aug,02,02-Aug-1991,6.06
1991,Aug,05,05-Aug-1991,5.94
1991,Aug,06,06-Aug-1991,5.94
1991,Aug,07,07-Aug-1991,5.81
1991,Aug,08,08-Aug-1991,5.69
1991,Aug,12,12-Aug-1991,5.75
1991,Aug,13,13-Aug-1991,5.75
1991,Aug,14,14-Aug-1991,5.81
1991,Aug,15,15-Aug-1991,5.75
1991,Aug,16,16-Aug-1991,5.75
1991,Aug,19,19-Aug-1991,5.75
1991,Aug,20,20-Aug-1991,5.75
1991,Aug,21,21-Aug-1991,5.69
1991,Aug,22,22-Aug-1991,5.69
1991,Aug,23,23-Aug-1991,5.69
1991,Aug,26,26-Aug-1991,5.75
1991,Aug,27,27-Aug-1991,5.75
1991,Aug,28,28-Aug-1991,5.81
1991,Aug,29,29-Aug-1991,5.75
1991,Aug,30,30-Aug-1991,5.69
1991,Sep,02,02-Sep-1991,5.75
1991,Sep,03,03-Sep-1991,5.75
1991,Sep,04,04-Sep-1991,5.75
1991,Sep,05,05-Sep-1991,5.75
1991,Sep,06,06-Sep-1991,5.75
1991,Sep,09,09-Sep-1991,5.69
1991,Sep,10,10-Sep-1991,5.69
1991,Sep,11,11-Sep-1991,5.63
1991,Sep,12,12-Sep-1991,5.63
1991,Sep,13,13-Sep-1991,5.56
1991,Sep,16,16-Sep-1991,5.5
1991,Sep,17,17-Sep-1991,5.5
1991,Sep,18,18-Sep-1991,5.56
1991,Sep,19,19-Sep-1991,5.56
1991,Sep,20,20-Sep-1991,5.56
1991,Sep,23,23-Sep-1991,5.56
1991,Sep,24,24-Sep-1991,5.56
1991,Sep,25,25-Sep-1991,5.56
1991,Sep,26,26-Sep-1991,5.5
1991,Sep,27,27-Sep-1991,5.69
1991,Sep,30,30-Sep-1991,5.69
1991,Oct,01,01-Oct-1991,5.63
1991,Oct,02,02-Oct-1991,5.63
1991,Oct,03,03-Oct-1991,5.56
1991,Oct,04,04-Oct-1991,5.56
1991,Oct,07,07-Oct-1991,5.5
1991,Oct,08,08-Oct-1991,5.44
1991,Oct,09,09-Oct-1991,5.44
1991,Oct,10,10-Oct-1991,5.5
1991,Oct,11,11-Oct-1991,5.5
1991,Oct,14,14-Oct-1991,5.44
1991,Oct,15,15-Oct-1991,5.44
1991,Oct,16,16-Oct-1991,5.44
1991,Oct,17,17-Oct-1991,5.44
1991,Oct,18,18-Oct-1991,5.56
1991,Oct,21,21-Oct-1991,5.5
1991,Oct,22,22-Oct-1991,5.5
1991,Oct,23,23-Oct-1991,5.38
1991,Oct,24,24-Oct-1991,5.5
1991,Oct,25,25-Oct-1991,5.5
1991,Oct,28,28-Oct-1991,5.5
1991,Oct,29,29-Oct-1991,5.5
1991,Oct,30,30-Oct-1991,5.38
1991,Oct,31,31-Oct-1991,5.31
1991,Nov,01,01-Nov-1991,5.25
1991,Nov,04,04-Nov-1991,5.19
1991,Nov,06,06-Nov-1991,5.19
1991,Nov,07,07-Nov-1991,5.13
1991,Nov,08,08-Nov-1991,5.06
1991,Nov,11,11-Nov-1991,5.06
1991,Nov,12,12-Nov-1991,5.06
1991,Nov,13,13-Nov-1991,5.06
1991,Nov,14,14-Nov-1991,5.13
1991,Nov,15,15-Nov-1991,5.13
1991,Nov,18,18-Nov-1991,5.13
1991,Nov,19,19-Nov-1991,5.06
1991,Nov,20,20-Nov-1991,5.06
1991,Nov,21,21-Nov-1991,5.06
1991,Nov,22,22-Nov-1991,5
1991,Nov,25,25-Nov-1991,5
1991,Nov,26,26-Nov-1991,5
1991,Nov,27,27-Nov-1991,5
1991,Nov,28,28-Nov-1991,5
1991,Nov,29,29-Nov-1991,5
1991,Dec,02,02-Dec-1991,5
1991,Dec,03,03-Dec-1991,5
1991,Dec,04,04-Dec-1991,5
1991,Dec,05,05-Dec-1991,4.88
1991,Dec,06,06-Dec-1991,4.81
1991,Dec,09,09-Dec-1991,4.69
1991,Dec,10,10-Dec-1991,4.63
1991,Dec,11,11-Dec-1991,4.63
1991,Dec,12,12-Dec-1991,4.56
1991,Dec,13,13-Dec-1991,4.63
1991,Dec,16,16-Dec-1991,4.56
1991,Dec,17,17-Dec-1991,4.56
1991,Dec,18,18-Dec-1991,4.56
1991,Dec,19,19-Dec-1991,4.63
1991,Dec,20,20-Dec-1991,4.63
1991,Dec,23,23-Dec-1991,4.38
1991,Dec,24,24-Dec-1991,4.56
1991,Dec,26,26-Dec-1991,4.75
1991,Dec,27,27-Dec-1991,4.63
1991,Dec,30,30-Dec-1991,4.31
1991,Dec,31,31-Dec-1991,4.25
1992,Jan,02,02-Jan-1992,4.25
1992,Jan,03,03-Jan-1992,4.19
1992,Jan,06,06-Jan-1992,4.19
1992,Jan,07,07-Jan-1992,4.19
1992,Jan,08,08-Jan-1992,4.13
1992,Jan,09,09-Jan-1992,4.06
1992,Jan,10,10-Jan-1992,4.06
1992,Jan,13,13-Jan-1992,4.13
1992,Jan,14,14-Jan-1992,4.19
1992,Jan,15,15-Jan-1992,4.25
1992,Jan,16,16-Jan-1992,4.25
1992,Jan,17,17-Jan-1992,4.25
1992,Jan,20,20-Jan-1992,4.19
1992,Jan,21,21-Jan-1992,4.19
1992,Jan,22,22-Jan-1992,4.19
1992,Jan,23,23-Jan-1992,4.19
1992,Jan,24,24-Jan-1992,4.25
1992,Jan,27,27-Jan-1992,4.25
1992,Jan,28,28-Jan-1992,4.19
1992,Jan,29,29-Jan-1992,4.19
1992,Jan,30,30-Jan-1992,4.25
1992,Jan,31,31-Jan-1992,4.19
1992,Feb,03,03-Feb-1992,4.19
1992,Feb,06,06-Feb-1992,4.13
1992,Feb,07,07-Feb-1992,4.13
1992,Feb,10,10-Feb-1992,4.06
1992,Feb,11,11-Feb-1992,4.06
1992,Feb,12,12-Feb-1992,4.06
1992,Feb,13,13-Feb-1992,4.06
1992,Feb,14,14-Feb-1992,4.25
1992,Feb,17,17-Feb-1992,4.19
1992,Feb,18,18-Feb-1992,4.19
1992,Feb,19,19-Feb-1992,4.19
1992,Feb,20,20-Feb-1992,4.25
1992,Feb,21,21-Feb-1992,4.25
1992,Feb,24,24-Feb-1992,4.38
1992,Feb,25,25-Feb-1992,4.38
1992,Feb,26,26-Feb-1992,4.31
1992,Feb,27,27-Feb-1992,4.31
1992,Feb,28,28-Feb-1992,4.25
1992,Mar,02,02-Mar-1992,4.31
1992,Mar,03,03-Mar-1992,4.38
1992,Mar,04,04-Mar-1992,4.38
1992,Mar,05,05-Mar-1992,4.38
1992,Mar,06,06-Mar-1992,4.38
1992,Mar,09,09-Mar-1992,4.38
1992,Mar,10,10-Mar-1992,4.38
1992,Mar,11,11-Mar-1992,4.38
1992,Mar,12,12-Mar-1992,4.38
1992,Mar,13,13-Mar-1992,4.44
1992,Mar,16,16-Mar-1992,4.44
1992,Mar,17,17-Mar-1992,4.44
1992,Mar,18,18-Mar-1992,4.44
1992,Mar,19,19-Mar-1992,4.44
1992,Mar,20,20-Mar-1992,4.44
1992,Mar,23,23-Mar-1992,4.44
1992,Mar,24,24-Mar-1992,4.44
1992,Mar,25,25-Mar-1992,4.44
1992,Mar,26,26-Mar-1992,4.38
1992,Mar,27,27-Mar-1992,4.38
1992,Mar,30,30-Mar-1992,4.38
1992,Mar,31,31-Mar-1992,4.38
1992,Apr,01,01-Apr-1992,4.38
1992,Apr,02,02-Apr-1992,4.31
1992,Apr,03,03-Apr-1992,4.31
1992,Apr,07,07-Apr-1992,4.31
1992,Apr,08,08-Apr-1992,4.25
1992,Apr,09,09-Apr-1992,4.25
1992,Apr,10,10-Apr-1992,4.13
1992,Apr,13,13-Apr-1992,4.13
1992,Apr,14,14-Apr-1992,4.13
1992,Apr,15,15-Apr-1992,4.13
1992,Apr,16,16-Apr-1992,4.13
1992,Apr,20,20-Apr-1992,4.13
1992,Apr,21,21-Apr-1992,4.19
1992,Apr,22,22-Apr-1992,4.19
1992,Apr,23,23-Apr-1992,4.19
1992,Apr,24,24-Apr-1992,4.19
1992,Apr,27,27-Apr-1992,4.13
1992,Apr,28,28-Apr-1992,4.13
1992,Apr,29,29-Apr-1992,4.13
1992,Apr,30,30-Apr-1992,4.13
1992,May,04,04-May-1992,4.13
1992,May,05,05-May-1992,4.13
1992,May,06,06-May-1992,4.06
1992,May,07,07-May-1992,4.06
1992,May,08,08-May-1992,4
1992,May,11,11-May-1992,4
1992,May,12,12-May-1992,4
1992,May,13,13-May-1992,3.94
1992,May,14,14-May-1992,3.94
1992,May,15,15-May-1992,3.94
1992,May,19,19-May-1992,3.94
1992,May,20,20-May-1992,3.94
1992,May,21,21-May-1992,3.88
1992,May,22,22-May-1992,4
1992,May,25,25-May-1992,4
1992,May,26,26-May-1992,4
1992,May,27,27-May-1992,4.06
1992,May,28,28-May-1992,4.13
1992,May,29,29-May-1992,4.13
1992,Jun,01,01-Jun-1992,4.06
1992,Jun,02,02-Jun-1992,4.13
1992,Jun,03,03-Jun-1992,4.13
1992,Jun,04,04-Jun-1992,4.06
1992,Jun,05,05-Jun-1992,4.06
1992,Jun,08,08-Jun-1992,4.06
1992,Jun,09,09-Jun-1992,4.06
1992,Jun,10,10-Jun-1992,4.06
1992,Jun,12,12-Jun-1992,4.06
1992,Jun,15,15-Jun-1992,4
1992,Jun,16,16-Jun-1992,4
1992,Jun,17,17-Jun-1992,4
1992,Jun,18,18-Jun-1992,4
1992,Jun,19,19-Jun-1992,4
1992,Jun,22,22-Jun-1992,4
1992,Jun,23,23-Jun-1992,4
1992,Jun,24,24-Jun-1992,4.06
1992,Jun,25,25-Jun-1992,4
1992,Jun,26,26-Jun-1992,4
1992,Jun,29,29-Jun-1992,4
1992,Jun,30,30-Jun-1992,4
1992,Jul,01,01-Jul-1992,4
1992,Jul,02,02-Jul-1992,3.94
1992,Jul,03,03-Jul-1992,3.63
1992,Jul,06,06-Jul-1992,3.63
1992,Jul,07,07-Jul-1992,3.63
1992,Jul,08,08-Jul-1992,3.5
1992,Jul,09,09-Jul-1992,3.5
1992,Jul,10,10-Jul-1992,3.5
1992,Jul,13,13-Jul-1992,3.5
1992,Jul,14,14-Jul-1992,3.5
1992,Jul,15,15-Jul-1992,3.5
1992,Jul,16,16-Jul-1992,3.5
1992,Jul,17,17-Jul-1992,3.5
1992,Jul,20,20-Jul-1992,3.5
1992,Jul,21,21-Jul-1992,3.5
1992,Jul,22,22-Jul-1992,3.5
1992,Jul,23,23-Jul-1992,3.5
1992,Jul,24,24-Jul-1992,3.5
1992,Jul,27,27-Jul-1992,3.5
1992,Jul,28,28-Jul-1992,3.5
1992,Jul,29,29-Jul-1992,3.5
1992,Jul,30,30-Jul-1992,3.5
1992,Jul,31,31-Jul-1992,3.5
1992,Aug,03,03-Aug-1992,3.5
1992,Aug,04,04-Aug-1992,3.5
